projectID,authorID,dateID,n_additions,n_deletions,n_total
84680708,aStefanoAllesinaEg,2017-07-11T02:51:50Z,133,641,774
84689642,mkowoodsdM,2017-06-12T21:07:24Z,1613,5810,7423
84694655,T5Vsonmv131942,2017-11-24T06:18:15Z,259,73,332
84697573,V8hNaturalBornCamperP,2017-05-11T04:50:09Z,375,1233,1608
84715677,ZwnachtfuchslKoQy,2016-10-14T10:14:22Z,80,149,229
84759241,rodericksolanauMJ,2017-02-26T01:14:55Z,1153,18,1171
84759241,FrodericksolanavQ_,2017-12-01T09:19:09Z,34,42,76
84766,SuMmdolianExIdN,2015-01-29T12:45:59Z,483,2613,3096
84813030,- vwbaiyaappkzd,2015-10-28T00:00:42Z,373,404,777
84818965,_eHsshra9a,2015-10-17T14:56:31Z,138,364,502
84822036,YPKY8stefa93phJ,2015-12-28T13:25:22Z,7697,169,7866
84827770,apeligraE,2017-07-08T07:17:00Z,196,549,745
84827770,vAI3Xapeligra,2014-12-07T21:53:53Z,21,52,73
84827770,M5apeligragB1,2017-12-08T01:00:49Z,38,753,791
84827770,Dwapeligra,2017-01-18T10:40:54Z,470,118,588
84827770,9Japeligra13QXh,2017-11-18T02:34:13Z,82,253,335
84827770,vjuTapeligraO,2017-02-22T04:03:37Z,106,154,260
84827770,Uw2fapeligra 6w,2017-01-09T03:36:46Z,522,27,549
84827770,_Lvf-apeligra,2017-01-21T22:03:54Z,413,149,562
84827770,cDapeligra2dQ/,2017-11-22T09:32:16Z,44,76,120
84885176,Wnickhcheungwu3,2014-05-21T09:06:25Z,134,2178,2312
84929454,seperevyC,2016-07-22T09:18:20Z,80,230,310
84933215,INhRuiChen1113N,2010-08-16T07:03:15Z,82,92,174
84933215,SyEWHRuiChen1113jyewm,2017-12-19T02:08:47Z,66,9,75
84933215,RuiChen1113,2016-07-15T18:35:18Z,80,1570,1650
84933215,E10liRuiChen1113,2013-06-24T20:55:48Z,1320,14,1334
84933215,gQ4ZRRuiChen1113Z,2014-05-01T22:07:12Z,494,186,680
84933215,8RuiChen1113,2014-04-29T17:50:03Z,462,8126,8588
84933215,V0JFRuiChen1113uwImG,2015-05-09T18:01:36Z,11,1864,1875
84933215,An75bRuiChen1113,2017-10-17T04:25:33Z,126,674,800
84933215,djRuiChen1113P,2017-11-08T04:47:59Z,424,105,529
84933215,RuiChen1113QatsZ,2017-05-27T13:43:53Z,468,431,899
84933215,FRuiChen1113voj,2016-03-02T19:24:17Z,114,21,135
84933215,E9RuiChen1113oUo,2016-05-23T15:10:37Z,1940,141,2081
84933215,kF-/TRuiChen1113ky,2014-10-02T11:13:02Z,1446,344,1790
84933215,NWRuiChen1113,2016-12-28T11:13:40Z,84,3813,3897
84933215,UfQlRuiChen1113Ai,2010-09-23T16:42:19Z,1167,138,1305
84933215,JiRuiChen1113Vxf8,2012-11-23T10:30:05Z,71,150,221
84933215,RuiChen1113/,2016-04-01T02:53:08Z,210,162,372
84933215,AU1_RuiChen1113By,2014-12-22T17:22:38Z,72,341,413
84933215,RuiChen1113JSzP,2017-12-21T10:26:32Z,1018,2118,3136
84933215,uiLuRRuiChen1113,2013-12-12T08:09:10Z,3,159,162
84933215,KRuiChen1113T m,2017-12-07T20:55:17Z,119,137,256
84933215,RuiChen1113Kkglx,2016-08-25T19:37:30Z,165,0,165
84933215,1a1tMRuiChen1113Fw8uk,2012-11-14T14:18:55Z,292,12,304
84933215,RuiChen1113,2017-07-26T20:44:19Z,1094,437,1531
84933215,rI9bxRuiChen1113xML,2017-03-20T04:03:03Z,270,279,549
84933215,RuiChen1113g,2017-11-11T17:11:34Z,487,196,683
84933215,QzcRuiChen1113NC2Pg,2016-08-27T12:39:22Z,755,21,776
84933215,RuiChen1113,2013-07-10T15:17:21Z,75,385,460
84933215,ynAWRuiChen1113bh,2017-04-21T07:30:14Z,1126,5,1131
84933215,X dXRuiChen1113ML,2017-05-10T08:13:51Z,49,4557,4606
84935661,AO1b teodorfrunza F,2017-10-12T11:26:07Z,241,222,463
84935661,RaDSCteodorfrunza6u0,2015-08-24T19:36:58Z,859,6,865
84935661,vIpteodorfrunza,2017-07-08T02:40:45Z,331,23,354
84938491,Qscaactk/LmE,2017-11-21T15:11:39Z,1255,67,1322
84949566,zy3ddcandlewill,2017-04-22T14:17:51Z,3,89,92
84949566,F1Ogycandlewill,2014-12-05T15:05:29Z,2127,176,2303
84950147,nisaldilshanDp,2016-03-03T19:40:59Z,85,1,86
84950147,xKVhnisaldilshan,2016-07-07T02:18:08Z,177,387,564
84950857,BakserzpMn,2017-06-03T10:03:32Z,1396,12,1408
84950857,tnV53Bakser,2015-07-28T22:09:09Z,170,38,208
84960501,smmeysenburgcArFk,2017-12-16T22:17:23Z,30,137,167
84960501,AYGmmeysenburg,2017-09-25T09:44:07Z,153,398,551
84960501,eoOpWmmeysenburgd,2017-06-06T03:22:31Z,1321,1265,2586
84960501,cPmmeysenburgKT8HY,2017-04-07T10:04:39Z,49,124,173
84960501,mmeysenburgoD ,2012-12-19T10:40:59Z,247,297,544
84960501,ummeysenburg eBP3,2015-11-13T21:47:26Z,6044,130,6174
84960501,W8mmeysenburg/X,2017-11-28T09:45:11Z,135,173,308
84960501,NXaPOmmeysenburg5,2013-11-30T09:08:28Z,69,122,191
84960501,mmeysenburg,2017-02-22T07:28:21Z,59,991,1050
84964479,zlxonep,2016-11-13T17:25:19Z,79,300,379
84982203,lmjacksoniii7K/S,2015-06-08T15:57:02Z,356,101,457
84982203,dreuXlmjacksoniiids7im,2017-06-12T06:28:33Z,99,407,506
84982203,lmjacksoniiioD s,2015-09-20T20:19:53Z,191,78,269
84982203,OilmjacksoniiiX,2015-12-30T16:22:20Z,148,1033,1181
84982203,y4YSvlmjacksoniii,2011-08-13T03:24:18Z,191,84,275
84982203,lmjacksoniii,2016-04-23T07:50:56Z,1192,40,1232
84982203,_PmWlmjacksoniiibTC-B,2017-03-23T10:45:47Z,69,1051,1120
84982203,3-omlmjacksoniiio-Jq,2012-10-19T16:02:57Z,247,287,534
84982203,AWw2Tlmjacksoniii,2016-11-13T17:19:44Z,142,29,171
84982203,CnYylmjacksoniii,2017-05-09T23:28:15Z,295,369,664
84982203,lmjacksoniiitCuv,2015-12-08T12:44:53Z,493,6,499
84982203,JwLSYlmjacksoniiihd,2017-06-12T21:25:59Z,458,144,602
84982203,glmjacksoniiiMWLe,2017-04-20T07:41:35Z,570,915,1485
84982203,GtQ8AlmjacksoniiiNG7,2011-10-08T16:09:55Z,258,1183,1441
84982203,G-lmjacksoniii,2015-10-16T20:45:48Z,140,93,233
84982203,WlmjacksoniiiM,2017-12-21T23:05:01Z,125,1,126
84982203,WB lmjacksoniiiX,2015-09-10T20:03:36Z,152,352,504
84982203,x8 Hlmjacksoniii,2016-03-26T23:52:08Z,123,96,219
84982203,ZXv mlmjacksoniiixhc4C,2016-09-29T06:14:30Z,22,251,273
84982203,/nclflmjacksoniiifEVS,2011-05-27T12:52:57Z,67,65,132
84982203,lmjacksoniiiVtbaF,2017-06-24T14:23:42Z,91,6,97
84982203,gzlmjacksoniiilM3,2013-06-14T08:38:25Z,219,30,249
84982203,GUtWlmjacksoniiis,2016-12-14T13:26:58Z,837,199,1036
84982203,lmjacksoniii,2017-05-09T18:32:56Z,260,7,267
84982203,lmjacksoniiij9lj,2016-05-10T05:01:03Z,349,1826,2175
84982203,tknVulmjacksoniii,2011-06-15T04:05:18Z,1609,2398,4007
84982203,T8vErlmjacksoniiiv,2016-03-06T23:58:53Z,1907,131,2038
84982203,lmjacksoniiiU,2015-12-04T22:39:25Z,369,113,482
84982203,jMlmjacksoniiitr/6,2017-12-14T01:56:52Z,365,362,727
84982203,KYogHlmjacksoniii5,2012-09-05T19:37:05Z,167,5229,5396
84984454,WhAzhengyu920UG,2016-01-30T09:29:28Z,105,154,259
84990699,fredyrivask2,2012-03-23T20:23:06Z,166,881,1047
8500251,24goldenplanetdk,2015-10-25T17:08:33Z,205,71,276
8500251,ugoldenplanetdkvoK2,2015-11-16T23:28:30Z,121,120,241
85039448,KWinsomniaCN-iZB,2017-12-10T22:31:47Z,138,427,565
85040786,/1Elxyu0405GMxU,2013-04-13T18:06:10Z,1330,167,1497
85040786,wrPlxyu0405op,2017-04-27T14:42:23Z,242,69,311
85041158,HzYCalmoSoft8B0YB,2012-12-29T05:59:47Z,46,63,109
85041158,5IsCalmoSoftY1arM,2012-03-16T10:36:46Z,13,5,18
85041158,CalmoSoftut p,2017-09-17T02:17:19Z,46,126,172
85041158, gCalmoSoftxc,2015-08-22T20:11:48Z,112,240,352
85041158,CalmoSoftl,2017-08-08T22:27:32Z,98,1573,1671
85041158,SsCalmoSoft,2015-08-30T05:16:54Z,7,78,85
85041158,RSCalmoSoftw,2017-01-30T08:47:13Z,1853,1576,3429
85041158,7ICalmoSoftlV,2017-07-18T11:36:52Z,173,191,364
85041158,CalmoSoft,2017-12-15T14:19:20Z,57,351,408
85041158,MrFCalmoSoftg,2017-04-10T10:44:55Z,73,72,145
85041158,dJ4vXCalmoSoft005,2017-09-26T07:36:42Z,1663,485,2148
85041158,o2z2CalmoSoftiOVG,2015-07-22T14:43:20Z,118,139,257
85041158,lH_UECalmoSoft9,2015-05-19T20:39:18Z,26,825,851
85041158,ANUCalmoSoftAXfop,2010-10-30T23:58:22Z,46,289,335
85061600,ddt-jissyusei1rP,2015-02-05T09:25:03Z,339,1292,1631
85061600,7c3ddt-jissyusei1T,2016-12-18T19:22:08Z,16,168,184
85099845,ahmad3m3G,2017-10-03T03:55:06Z,128,22,150
85101659,xA1samuel411,2016-12-05T09:23:07Z,1988,33,2021
85102983,B9cNoMicrosoftCfe1,2016-06-25T16:19:25Z,315,1466,1781
85102983,P6y6MicrosoftN ,2016-07-11T12:28:00Z,1814,66,1880
85102983,MicrosoftXFn,2012-01-15T16:53:21Z,93,290,383
85102983,Microsoft,2012-11-20T16:47:39Z,174,155,329
85125637,6p-Ziquintesse,2017-07-22T08:14:13Z,211,149,360
85146666,hYJunhui-UMSI-,2017-10-26T02:41:10Z,524,207,731
85146666,IRpQJunhui-UMSIEey,2017-08-14T13:58:27Z,183,452,635
85148321,zhoujinhua,2015-11-26T15:29:45Z,1068,24,1092
8514985,pavelgrib,2014-12-22T15:42:43Z,919,1137,2056
85149866,ebeam-codemonkeysw2,2017-12-22T21:45:49Z,327,470,797
85162676,P27vwaterchestnutyDhG8,2015-04-25T21:21:35Z,44,209,253
8518151,acodekidXm2R,2016-12-04T00:35:55Z,166,1512,1678
85194271,m29zyongqingSr ,2017-05-31T09:21:16Z,58,1377,1435
85214712,bUychennay,2017-08-18T08:19:02Z,493,86,579
85214712,RpJ0ychennayLjz,2017-01-25T08:02:22Z,289,367,656
8522731,dadrivr,2016-10-19T21:56:48Z,9085,40,9125
8522731,gdadrivr9CHJ,2016-11-04T11:04:29Z,69,180,249
8522731,LQ4dadrivrluA,2016-05-19T05:54:28Z,577,126,703
8522731,dadrivrJaY,2013-10-02T19:20:05Z,115,298,413
8522731,dadrivrN2KYQ,2016-04-19T07:24:55Z,105,276,381
8522731,HNdadrivrK_eCF,2016-02-25T14:56:19Z,141,55,196
8522731,8dadrivr2c,2011-10-24T15:52:02Z,182,144,326
85229354,CR8eadrwloBsCu ,2014-04-24T03:42:27Z,1939,1472,3411
85229354,JCbDeadrwlo0,2017-12-07T06:22:09Z,214,17,231
85229354,4jmeadrwloBLb,2017-11-26T01:06:01Z,116,70,186
8523309,2j5Demanuels6S ,2014-07-09T14:14:31Z,185,193,378
85233196,v0-cris-tan3Djc,2016-01-12T01:13:46Z,10,77,87
85233196,cris-tan,2010-08-18T05:49:18Z,136,182,318
85235571,D1bFQ2d4u,2015-08-29T13:07:59Z,40,18,58
85235571,2d4u,2017-04-26T13:41:35Z,298,2524,2822
85235571,Ex2d4uw/2r,2013-12-17T19:12:01Z,9168,6363,15531
85235571,/d7c2d4u/6q,2017-12-01T21:59:15Z,40,3006,3046
85235571,2d4uwt9,2013-05-30T15:15:26Z,176,335,511
85235571,2d4uVn,2012-11-27T23:33:18Z,408,123,531
85235571,9xo2d4u,2015-05-08T13:04:26Z,124,0,124
85235571,0O2d4u,2017-12-12T04:28:57Z,84,158,242
85235571,Z2d4u,2016-07-08T05:00:29Z,119,193,312
85239466,ntkendricktanlV3s,2012-09-27T09:44:40Z,9355,700,10055
8524096,78byWKajakklubbensywx,2015-07-03T19:34:47Z,17,91,108
8524096,h6SKajakklubbenqE-E,2014-12-05T20:51:43Z,78,472,550
8524096,RKajakklubbendw,2016-10-13T11:00:19Z,1619,1432,3051
8524096,KajakklubbenxbC7a,2016-04-17T02:01:10Z,32,3,35
85246661,crazyyy9/,2015-01-09T01:01:57Z,6658,97,6755
85251883,LPyWPhumzaiqbal78 ,2014-09-29T20:13:30Z,26,145,171
85265779,sanchez496,2014-06-29T08:16:49Z,808,126,934
85265779,oIq/usanchez496Hv6,2017-09-10T17:04:06Z,37,93,130
8527475,FvZtrobamleroo,2017-02-12T20:16:19Z,13,61,74
8527475,i9A-1robamlerkne7w,2017-01-29T14:23:08Z,180,411,591
8527475,fqKO9robamler,2016-08-13T01:14:45Z,24,360,384
85285151,PpiBJy-LiuSRYu,2014-12-03T05:23:57Z,34,25,59
85295785,starle1994,2014-04-03T16:14:43Z,138,24,162
85295785,ZKcolstarle1994v,2016-02-15T06:26:11Z,219,191,410
85299885,hOalokkshukla,2017-03-28T12:59:29Z,431,108,539
85301301,DUannaostroukh9Uk0W,2012-05-22T16:46:33Z,23,189,212
85301301,KNX annaostroukhX-,2015-04-22T03:31:58Z,108,6,114
8533573,Xp8kaoshijuan,2017-11-28T07:34:08Z,478,558,1036
85364452,Berler666,2017-02-01T13:15:51Z,1608,151,1759
8536718,8diInighthawk149sGyU,2017-11-16T17:38:58Z,1731,353,2084
85377437,axisj,2011-10-27T10:42:26Z,151,214,365
85377437,ciznaxisj0,2017-12-15T17:53:35Z,498,716,1214
85377437,7gfaxisj,2015-06-28T11:02:52Z,139,462,601
85380898,xwysim-repo/M2C,2017-12-05T23:29:54Z,110,68,178
85380898,q4ucsim-repoNsGI,2012-06-28T23:05:26Z,559,279,838
85394121,N7odegreeangle,2015-06-14T20:15:34Z,116,305,421
85394121,-odegreeanglenfkp,2016-06-19T22:41:05Z,380,4286,4666
85394121,2odegreeangleUJvTt,2015-09-15T10:58:17Z,81,467,548
85394121,odegreeangle,2017-03-06T18:23:55Z,317,67,384
85394121,2odegreeanglefoxd1,2016-12-18T09:44:54Z,145,757,902
85394121,mG3Hodegreeanglenl,2017-08-17T16:20:09Z,184,186,370
85394121,_1oodegreeangleV,2013-04-21T21:03:38Z,10,1523,1533
85394121,YJZJodegreeangleN,2017-05-19T07:50:41Z,215,167,382
85394121,laDIRodegreeanglee,2016-08-25T21:52:23Z,151,138,289
85394121,7bodegreeangle,2017-12-09T11:20:16Z,386,264,650
85394121,BQ7Sodegreeangled,2017-04-22T07:15:00Z,235,42,277
85394121,odegreeangleY1WR,2011-07-27T15:39:17Z,1,1919,1920
85394121,9odegreeanglei,2014-09-05T07:58:42Z,193,434,627
85394121,odegreeangleDDmLZ,2016-06-22T07:56:00Z,27,446,473
85394121,BmodegreeanglexDQi,2010-05-09T07:27:28Z,262,439,701
85394121,zodegreeangle,2017-11-28T15:32:44Z,298,146,444
85394121,odegreeangled6xsp,2009-10-10T09:47:18Z,398,231,629
85394121,odegreeanglerhqO,2015-11-25T00:28:38Z,80,1,81
85394121,odegreeanglef,2017-11-21T10:27:17Z,12,106,118
85394121,HlZ5kodegreeanglePC2r1,2016-06-06T14:13:05Z,321,38,359
85394121,-zzosodegreeangleodh,2015-09-07T16:53:25Z,119,440,559
85394121,PodegreeangleoRg2,2013-10-02T12:03:54Z,76,185,261
85394121,JC23kodegreeanglebGVV,2016-10-25T11:37:02Z,153,164,317
85394121,odegreeangle,2014-11-10T16:42:58Z,39,211,250
85394121,ZXodegreeangleG7zT,2017-08-21T15:13:52Z,283,80,363
85394121,338odegreeangleu/sA,2015-04-26T09:20:22Z,9515,104,9619
85394121,qodegreeangleP8,2016-05-11T13:18:43Z,398,391,789
85394121,Todegreeangle,2014-10-30T18:48:29Z,922,59,981
85394121,odegreeangleS,2017-08-24T07:32:24Z,131,174,305
85394121,odegreeanglebN,2015-01-28T12:37:46Z,41,931,972
8541686,pProbotconsciencezGc,2011-09-20T19:15:02Z,1473,576,2049
85417290,AustinIgnaczakgP,2016-10-29T19:18:55Z,384,22,406
85417290,47X2AustinIgnaczakS,2017-06-12T19:56:40Z,844,144,988
85417290,Sdf8AustinIgnaczakm,2011-12-12T11:56:32Z,2687,1523,4210
85427562,SDasomeoneSU,2011-05-17T21:30:20Z,8,485,493
85427562,DasomeoneiPB2p,2009-04-23T05:18:15Z,698,198,896
85432431,happycubeRhc,2016-09-21T21:42:08Z,102,1106,1208
85435585,Mbolliger32uMGN,2015-12-05T21:18:30Z,156,163,319
85435585,Gbolliger32LNjW,2015-06-26T23:20:48Z,81,105,186
85435585,RAxbolliger320xFKJ,2014-04-22T18:14:55Z,183,442,625
85439062,q1hlmcolarussoTR,2012-02-01T03:55:48Z,81,1517,1598
85439062,clj9colarusso,2014-06-26T14:20:28Z,266,128,394
85439062,Vacolarusso,2013-04-13T11:40:15Z,115,239,354
85439062,swqcolarussoVnG,2016-09-22T05:16:13Z,186,168,354
85439062,oVBdmcolarussoMg,2016-03-23T12:17:25Z,431,414,845
85439062,fcolarusso,2017-06-09T08:14:09Z,352,747,1099
85439062,-colarussoOhw6X,2011-08-29T00:56:10Z,140,199,339
85439062,JKcolarusso,2016-08-23T00:39:45Z,193,327,520
85439062,YDcolarussoNn,2016-08-03T03:36:20Z,325,105,430
85439062,inXcolarusso9Ym,2015-08-21T09:51:02Z,126,17,143
85439062,colarusso,2016-09-22T13:35:32Z,177,8213,8390
85439062,colarussoVcD,2017-08-25T07:35:39Z,92,107,199
85439062,e8colarussoY,2015-12-18T05:20:02Z,1694,4,1698
85439062,colarussoSAt0v,2014-05-14T02:18:21Z,96,116,212
85439062,colarusso,2017-10-24T11:02:07Z,6,247,253
85439062,y8nnScolarussow,2017-06-15T05:08:49Z,81,123,204
854634,Lx0qosimonschmeisser,2017-12-11T21:51:32Z,70,979,1049
854634,dlqJsimonschmeisserXf,2015-01-03T13:06:41Z,192,4763,4955
85465363,cDkDfrancisc0garcialcd,2015-07-20T07:04:56Z,44,56,100
85490813,odHsaikatbskVMJ8,2016-07-29T02:24:18Z,185,242,427
85490835,sebastianbertolivcQW,2017-11-21T15:29:32Z,451,185,636
85494177,Czuabhishek-niranjanQ,2017-12-11T03:02:18Z,221,339,560
85502173,yu-community-os0X,2016-12-19T01:16:16Z,142,56,198
85502173,y-t-yu-community-os/yu,2017-09-27T06:01:17Z,24,262,286
85502173,TCyu-community-os,2015-06-18T03:17:52Z,452,200,652
85502173,VNuyu-community-os,2016-09-18T15:49:40Z,235,21,256
85502173,yu-community-osnPyU,2017-11-09T03:15:20Z,237,159,396
85503555,header-onlyroj,2017-03-30T11:38:29Z,101,1884,1985
85513808,FlatLife ,2016-10-17T14:25:22Z,194,47,241
85513808,4WDb5FlatLifeHuic,2017-09-11T02:28:00Z,124,115,239
85513808,FlatLifeyjZ,2017-09-30T02:14:12Z,21,3,24
8552431,j9akennyhelsensR,2017-11-08T20:45:46Z,1668,65,1733
8552431,bEN/jkennyhelsens,2016-12-26T05:52:51Z,254,394,648
85533413,Indu419143-ff,2016-12-06T10:21:20Z,140,7973,8113
85536342,dSMs3scaactkC2,2017-08-02T19:25:50Z,1544,219,1763
85536342,dUscaactkKOr,2013-05-07T17:51:04Z,60,172,232
85550055,76tyHjsonhuixF,2017-08-06T02:53:13Z,51,145,196
85570132,TJH-projecto,2017-09-10T12:51:39Z,273,33,306
8557055,6mWcedric-andrieu,2017-02-13T23:42:34Z,233,123,356
8557055,cedric-andrieuJ6D9,2016-10-17T07:39:47Z,43,142,185
8557055,L5Icedric-andrieu/6n,2014-10-01T18:09:50Z,76,128,204
85618672,gbobvann,2012-03-28T19:43:05Z,152,67,219
85618672,Vk7bobvann,2015-05-19T23:50:36Z,71,245,316
85626618,peter-volkovI,2015-03-29T20:33:21Z,1652,88,1740
85631318,PQThierry61//6Y,2017-04-08T23:16:49Z,115,158,273
85631318,Thierry61KN,2014-06-29T16:17:27Z,77,145,222
85631318,Thierry61,2017-01-04T03:49:10Z,3184,168,3352
85631318,oHThierry61Cv,2016-12-24T15:33:51Z,1345,338,1683
85631318,lThierry61,2017-01-31T21:33:54Z,231,101,332
85631318,DThierry61e,2011-12-17T15:25:10Z,7492,1864,9356
85631318,rzThierry61u,2016-10-13T22:47:24Z,408,129,537
85631318,bThierry61,2017-03-22T21:51:03Z,357,171,528
85631318,rRXThierry615,2017-07-21T13:51:38Z,91,340,431
85631318,MThierry61zJ,2017-07-07T06:13:20Z,17,63,80
85631318,InjThierry61-GI_T,2013-03-03T04:48:40Z,80,1511,1591
85631318,YThierry61,2017-09-25T07:24:25Z,4503,590,5093
85631318,sMThierry61W,2011-10-28T22:38:17Z,1910,404,2314
85631318,fThierry61eWy43,2011-11-08T18:52:34Z,37,196,233
85631318,v3Thierry613gz/n,2013-10-02T21:50:20Z,144,152,296
85631318,OlThierry6173Wu,2017-02-16T16:52:54Z,106,348,454
85631318,6AThierry61u,2013-03-21T15:15:14Z,315,162,477
85631318,vtThierry61hjU,2016-12-17T06:35:32Z,270,287,557
85631318,HrThierry61,2016-12-13T23:12:46Z,9934,56,9990
85631318,YxByBThierry61neXZX,2016-04-04T03:19:22Z,406,145,551
85631318,OtThierry61/YNV,2017-12-05T06:17:04Z,127,75,202
85631318,bOdx7Thierry61b,2017-06-11T23:05:13Z,202,140,342
85631318,9OThierry61Id,2013-05-15T14:22:22Z,182,379,561
85631318,_cSdThierry61,2017-08-23T07:09:46Z,214,10,224
85631318,WAIw Thierry61TS,2017-10-04T16:39:37Z,43,19,62
85631318,2Thierry61,2016-10-09T09:16:47Z,366,342,708
85631318,lzZ7Thierry61 ,2009-10-28T19:45:40Z,56,127,183
85631340,x8T Cojanks,2012-10-06T04:10:17Z,1381,110,1491
85637147,zrlewis,2011-10-19T13:04:31Z,1886,1196,3082
85637147,BzkzrlewisAAV,2011-06-21T20:24:37Z,409,80,489
85638240,QXd31ganijonO/Pr,2017-10-20T19:57:27Z,2797,315,3112
85673765,VHqErica-Tanv,2017-06-29T04:47:51Z,295,38,333
8567846,Srx6nightlyoneG,2013-02-13T09:53:44Z,192,8813,9005
8567846,MnightlyoneGw,2017-03-08T18:55:10Z,1,40,41
8567846,Zcmanightlyonexxfm,2013-08-20T21:50:03Z,234,94,328
8567846,ATnightlyoneI,2011-11-17T13:54:18Z,89,110,199
8567846,1SminightlyoneZ,2016-07-26T22:55:49Z,130,149,279
8567846,aJo48nightlyoneVj0,2017-09-22T07:02:48Z,76,144,220
8567846,4uAAnightlyone,2017-03-17T10:48:04Z,118,6,124
8567846,WkbMnightlyoneiC,2012-01-30T10:29:01Z,55,1177,1232
8567846,1cNXFnightlyoneB,2017-09-23T01:25:17Z,314,100,414
8567846,Ro5Qbnightlyone-sT,2014-03-26T18:04:19Z,51,162,213
8567846,xknightlyone1J,2017-03-26T00:12:30Z,88,316,404
8567846,piznightlyonezAkK4,2017-10-05T08:32:48Z,435,94,529
8567846,3vQnightlyoneMtUR,2017-12-11T23:58:57Z,451,146,597
8567846,nightlyone,2012-05-20T19:53:57Z,162,18,180
8567846,xhnightlyone,2013-12-30T00:47:05Z,51,154,205
8567846,30R9nightlyonemFatI,2017-04-17T16:23:47Z,26,162,188
8567846,DwnightlyonehWy,2017-05-23T08:36:21Z,179,143,322
8567846,nightlyoneJN/V,2016-10-05T19:52:31Z,273,108,381
8567846,2u2nightlyoneONAV,2016-10-21T13:21:21Z,207,117,324
8567846,wDnightlyoneGm1,2017-07-25T14:47:49Z,174,144,318
8567846,vnightlyoneQsvwm,2011-07-22T04:30:49Z,172,850,1022
8567846,Ba3UCnightlyoneGEJhh,2015-12-14T19:15:07Z,50,136,186
8567846,4eknightlyoneor,2017-10-08T14:52:03Z,874,94,968
8567846,nightlyoner1H,2016-04-26T05:01:02Z,457,11,468
8567846,nightlyonehJH,2017-11-29T14:51:40Z,5814,339,6153
8567846,x_nightlyoneQPeS,2016-03-15T16:22:27Z,93,82,175
8567846,qnightlyoneN,2017-12-07T10:27:32Z,196,145,341
8567846,nightlyonePa/,2017-02-22T08:58:02Z,1567,86,1653
8567846,PROnightlyonepLiV,2017-02-01T14:20:28Z,303,162,465
8567846,WARtnightlyonetovl,2015-10-01T09:26:48Z,394,470,864
85688558,yFilipHildebrandtDc,2015-08-24T01:53:03Z,152,324,476
85688558,m5BDFilipHildebrandt,2017-11-15T18:24:32Z,74,8465,8539
85703080,dvkchO1,2011-03-02T22:25:43Z,139,168,307
85719769,lextesL,2016-04-20T15:28:03Z,132,19,151
85719769,hY8FclextesVZ,2016-02-17T22:09:53Z,43,9166,9209
85719769,ssQlhlextes2KO,2015-10-19T19:44:42Z,32,438,470
857269,QD SRuNuHY,2012-05-25T09:49:33Z,190,9341,9531
85728108,imec-idlab,2016-01-20T03:47:06Z,832,325,1157
85728108,vFSyOimec-idlabVF,2014-06-09T17:35:48Z,109,114,223
85728108,imec-idlab,2016-10-06T16:28:31Z,99,97,196
85728108,YNmimec-idlabcc6X7,2014-12-14T23:18:23Z,30,108,138
85728108,UMimec-idlabwAG,2017-03-31T18:07:55Z,25,299,324
85728108,imec-idlab uV9A,2016-06-29T01:24:56Z,148,119,267
85728108,imec-idlabR,2012-11-22T22:21:24Z,3,134,137
85728108,yHimec-idlab,2017-03-02T20:36:17Z,426,4750,5176
85728108,imec-idlab,2017-07-11T22:59:57Z,64,164,228
85728108,qtg97imec-idlab,2016-08-10T08:45:02Z,350,591,941
85728108,Xnimec-idlabXJeHc,2017-09-13T08:50:20Z,198,430,628
85728108,HrnGimec-idlabtdsIJ,2015-04-04T19:06:19Z,85,1442,1527
85728108,imec-idlabjB3hF,2015-10-26T11:29:02Z,58,174,232
85728108,imec-idlab5,2017-08-24T07:52:17Z,1843,17,1860
85728108,Pfimec-idlabkF,2017-06-27T18:13:39Z,441,401,842
85728108,p b /imec-idlaboi9JY,2010-08-28T11:11:56Z,152,238,390
85728108,aPZrimec-idlab,2015-07-09T20:33:49Z,6827,255,7082
85728108,imec-idlaboX _,2017-11-14T08:04:24Z,1363,8319,9682
85728108,imec-idlab,2012-05-09T18:51:02Z,112,161,273
85728108,imec-idlab,2016-07-29T15:42:31Z,366,240,606
85728108,to3Cvimec-idlabSHJ,2017-10-28T00:54:06Z,117,9,126
85728108,PcRjimec-idlabehu,2010-04-29T16:53:35Z,202,68,270
85728108,fG5-imec-idlabi,2017-05-20T03:20:00Z,1609,457,2066
85728108,CmFimec-idlab4Zv,2016-07-16T16:02:07Z,30,85,115
85728108,4d6imec-idlabTY,2017-09-29T17:43:38Z,175,1769,1944
85728108,QZV_vimec-idlabxz,2012-05-10T03:20:00Z,181,91,272
85728108,dimec-idlabC4F,2014-02-21T02:28:47Z,84,173,257
85728108,vy5oimec-idlabO,2017-03-13T22:18:29Z,7670,238,7908
85728108,15imec-idlabjsV,2017-06-29T19:58:31Z,1,624,625
85728108,rcAHtimec-idlabg5,2017-09-12T13:38:08Z,89,126,215
85728564,FDr2migueloruiz,2017-04-16T17:33:05Z,19,194,213
85731568,o6ymahikero01YPv,2017-11-08T20:42:56Z,427,153,580
85731568,gmahikero01wrsh0,2017-12-11T04:58:08Z,115,55,170
85746019,iWesMC,2016-03-31T15:24:09Z,196,189,385
85750383,kX2fbornabesicNQ yz,2015-01-09T21:51:07Z,82,53,135
85755406,mvallyreI,2017-04-24T16:41:34Z,790,31,821
